2020-12-30 04:54:09 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #3120 in 33.753µs
2021-03-08 22:36:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #84980 in 29.275µs
2021-03-08 22:39:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85000 in 23.561µs
2021-03-08 22:42:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85020 in 48.973µs
2021-03-08 22:46:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85040 in 27.797µs
2021-03-08 22:49:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85060 in 21.005µs
2021-03-08 22:52:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85080 in 27.501µs
2021-03-08 22:56:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85100 in 26.895µs
2021-03-08 22:59:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85120 in 27.191µs
2021-03-08 23:02:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85140 in 32.14µs
2021-03-08 23:06:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85160 in 26.11µs
2021-03-08 23:09:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85180 in 30.69µs
2021-03-08 23:12:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85200 in 28.562µs
2021-03-08 23:16:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85220 in 29.992µs
2021-03-08 23:19:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85240 in 26.557µs
2021-03-08 23:22:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85260 in 49.109µs
2021-03-08 23:26:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85280 in 27.757µs
2021-03-08 23:29:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85300 in 28.817µs
2021-03-08 23:32:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85320 in 27.288µs
2021-03-08 23:36:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85340 in 29.376µs
2021-03-08 23:39:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85360 in 28.705µs
2021-03-08 23:42:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85380 in 27.719µs
2021-03-08 23:46:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85400 in 26.872µs
2021-03-08 23:49:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85420 in 22.206µs
2021-03-08 23:52:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85440 in 30.742µs
2021-03-08 23:56:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85460 in 40.807µs
2021-03-08 23:59:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85480 in 28.637µs
2021-03-09 00:02:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85500 in 27.104µs
2021-03-09 00:06:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85520 in 20.13µs
2021-03-09 00:09:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85540 in 30.856µs
2021-03-09 00:12:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85560 in 30.149µs
2021-03-09 00:16:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85580 in 26.602µs
2021-03-09 00:19:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85600 in 28.868µs
2021-03-09 00:22:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85620 in 29.085µs
2021-03-09 00:26:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85640 in 31.17µs
2021-03-09 00:29:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85660 in 26.413µs
2021-03-09 00:32:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85680 in 32.032µs
2021-03-09 00:36:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85700 in 28.14µs
2021-03-09 00:39:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85720 in 29.504µs
2021-03-09 00:42:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85740 in 25.549µs
2021-03-09 00:46:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85760 in 30.597µs
2021-03-09 00:49:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85780 in 20.797µs
2021-03-09 00:52:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85800 in 28.004µs
2021-03-09 00:56:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85820 in 47.129µs
2021-03-09 00:59:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85840 in 30.447µs
2021-03-09 01:02:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85860 in 27.588µs
2021-03-09 01:06:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85880 in 29.836µs
2021-03-09 01:09:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85900 in 27.151µs
2021-03-09 01:12:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85920 in 32.327µs
2021-03-09 01:16:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85940 in 30.529µs
2021-03-09 01:19:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85960 in 26.428µs
2021-03-09 01:22:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #85980 in 27.225µs
2021-03-09 01:26:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86000 in 44.857µs
2021-03-09 01:29:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86020 in 28.641µs
2021-03-09 01:32:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86040 in 27.101µs
2021-03-09 01:36:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86060 in 35.489µs
2021-03-09 01:39:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86080 in 26.409µs
2021-03-09 01:42:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86100 in 22.931µs
2021-03-09 01:46:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86120 in 29.292µs
2021-03-09 01:49:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86140 in 27.668µs
2021-03-09 01:52:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86160 in 46.332µs
2021-03-09 01:56:14 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86180 in 29.312µs
2021-03-09 01:59:34 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86200 in 29.477µs
2021-03-09 02:02:54 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #86220 in 29.101µs
2021-03-09 02:29:25 UTC | PROCESS | INFO | (pkg/util/log/log.go:482 in func1) | pid '1066' written to pid file '/opt/datadog-agent/run/process-agent.pid'
2021-03-09 02:29:25 UTC | PROCESS | INFO | (pkg/process/config/config.go:248 in loadConfigIfExists) | no config exists at /etc/datadog-agent/system-probe.yaml, ignoring...
2021-03-09 02:35:34 UTC | PROCESS | INFO | (pkg/util/log/log.go:482 in func1) | pid '1891' written to pid file '/opt/datadog-agent/run/process-agent.pid'
2021-03-09 02:35:34 UTC | PROCESS | INFO | (pkg/process/config/config.go:248 in loadConfigIfExists) | no config exists at /etc/datadog-agent/system-probe.yaml, ignoring...
2021-03-09 02:35:35 UTC | PROCESS | INFO | (main_common.go:106 in runAgent) | running on platform: linux-4.4.0-1069-aws-x86_64-with-ubuntu-16.04-xenial
2021-03-09 02:35:35 UTC | PROCESS | INFO | (main_common.go:109 in runAgent) | running version: Version: 7.19.2, Git hash: f6cbd32, Git branch: HEAD, Build date: 2020-05-11T16:04:03, Go Version: go version go1.13.8 linux/amd64, 
2021-03-09 02:35:35 UTC | PROCESS | INFO | (collector.go:129 in run) | Starting process-agent for host=mngmas-prod, endpoints=[https://process.datadoghq.com], orchestrator endpoints=[https://orchestrator.datadoghq.com], enabled checks=[container rtcontainer]
2021-03-09 02:35:35 UTC | PROCESS | INFO | (pkg/forwarder/forwarder.go:231 in Start) | Forwarder started, sending to 1 endpoint(s) with 1 worker(s) each: "https://process.datadoghq.com" (1 api key(s))
2021-03-09 02:35:35 UTC | PROCESS | INFO | (pkg/forwarder/forwarder.go:231 in Start) | Forwarder started, sending to 1 endpoint(s) with 1 worker(s) each: "https://orchestrator.datadoghq.com" (1 api key(s))
2021-03-09 02:35:35 UTC | PROCESS | INFO | (collector.go:110 in runCheck) | Finished container check #1 in 29.785µs
2021-03-09 02:35:45 UTC | PROCESS | INFO | (collector.go:110 in runCheck) | Finished container check #2 in 353.545µs
2021-03-09 02:35:55 UTC | PROCESS | INFO | (collector.go:110 in runCheck) | Finished container check #3 in 288.368µs
2021-03-09 02:36:05 UTC | PROCESS | INFO | (collector.go:110 in runCheck) | Finished container check #4 in 23.59µs
2021-03-09 02:36:15 UTC | PROCESS | INFO | (collector.go:112 in runCheck) | Finished container check #5 in 23.703µs. First 5 check runs finished, next runs will be logged every 20 runs.
2021-03-09 02:38:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #20 in 23.229µs
2021-03-09 02:42:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #40 in 26.592µs
2021-03-09 02:45:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #60 in 23.234µs
2021-03-09 02:48:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #80 in 35.276µs
2021-03-09 02:52:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #100 in 32.2µs
2021-03-09 02:55:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #120 in 24.716µs
2021-03-09 02:58:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #140 in 24.281µs
2021-03-09 03:02:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #160 in 37.116µs
2021-03-09 03:05:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #180 in 30.034µs
2021-03-09 03:08:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #200 in 25.277µs
2021-03-09 03:12:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #220 in 23.04µs
2021-03-09 03:15:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #240 in 23.805µs
2021-03-09 03:18:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #260 in 24.292µs
2021-03-09 03:22:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #280 in 26.005µs
2021-03-09 03:25:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #300 in 33.68µs
2021-03-09 03:28:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #320 in 29.218µs
2021-03-09 03:32:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #340 in 27.101µs
2021-03-09 03:35:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #360 in 26.805µs
2021-03-09 03:38:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #380 in 27.325µs
2021-03-09 03:42:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #400 in 44.625µs
2021-03-09 03:45:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #420 in 23.254µs
2021-03-09 03:48:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #440 in 25.404µs
2021-03-09 03:52:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #460 in 36.449µs
2021-03-09 03:55:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #480 in 28.354µs
2021-03-09 03:58:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #500 in 35.322µs
2021-03-09 04:02:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #520 in 23.588µs
2021-03-09 04:05:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #540 in 25.762µs
2021-03-09 04:08:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #560 in 34.093µs
2021-03-09 04:12:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #580 in 24.777µs
2021-03-09 04:15:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #600 in 27.949µs
2021-03-09 04:18:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #620 in 25.546µs
2021-03-09 04:22:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #640 in 23.175µs
2021-03-09 04:25:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #660 in 37.334µs
2021-03-09 04:28:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #680 in 28.675µs
2021-03-09 04:32:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #700 in 23.778µs
2021-03-09 04:35:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #720 in 33.255µs
2021-03-09 04:38:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #740 in 37.234µs
2021-03-09 04:42:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #760 in 45.26µs
2021-03-09 04:45:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #780 in 26.249µs
2021-03-09 04:48:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #800 in 24.96µs
2021-03-09 04:52:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #820 in 23.648µs
2021-03-09 04:55:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #840 in 26.524µs
2021-03-09 04:58:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #860 in 29.623µs
2021-03-09 05:02:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #880 in 23.938µs
2021-03-09 05:05:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #900 in 27.2µs
2021-03-09 05:08:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #920 in 30.308µs
2021-03-09 05:12:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #940 in 23.858µs
2021-03-09 05:15:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #960 in 27.755µs
2021-03-09 05:18:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #980 in 24.384µs
2021-03-09 05:22:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1000 in 24.987µs
2021-03-09 05:25:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1020 in 26.684µs
2021-03-09 05:28:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1040 in 62.983µs
2021-03-09 05:32:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1060 in 22.576µs
2021-03-09 05:35:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1080 in 25.874µs
2021-03-09 05:38:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1100 in 24.831µs
2021-03-09 05:42:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1120 in 25.625µs
2021-03-09 05:45:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1140 in 31.961µs
2021-03-09 05:48:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1160 in 25.403µs
2021-03-09 05:52:05 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1180 in 24.012µs
2021-03-09 05:55:25 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1200 in 34.025µs
2021-03-09 05:58:45 UTC | PROCESS | INFO | (collector.go:114 in runCheck) | Finish container check #1220 in 32.289µs
